res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-03,N,0.0
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-10,D,0.0
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-10,N,483.33
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-11,D,600.0
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-11,N,116.67
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-04,D,0.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-04,N,700.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-05,D,1800.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-05,N,500.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-06,D,950.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-06,N,1200.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-09,D,850.0
X101,(주)대웅,X101,(주)대웅,5109045,졸음번쩍껌 87g,2022-05-09,N,0.0
X101,(주)대웅,X101,(주)대웅,5141629,스파우트 라이브 스피어민트 52g,2022-05-04,D,200.0
X101,(주)대웅,X101,(주)대웅,5141629,스파우트 라이브 스피어민트 52g,2022-05-04,N,0.0
X101,(주)대웅,X101,(주)대웅,5141629,스파우트 라이브 스피어민트 52g,2022-05-09,D,175.0
X101,(주)대웅,X101,(주)대웅,5141629,스파우트 라이브 스피어민트 52g,2022-05-09,N,25.0
X101,(주)대웅,X101,(주)대웅,5141754,졸음번쩍껌 트윈리필 105g,2022-05-04,D,560.0
X101,(주)대웅,X101,(주)대웅,5141754,졸음번쩍껌 트윈리필 105g,2022-05-04,N,440.0
X101,(주)대웅,X101,(주)대웅,5141754,졸음번쩍껌 트윈리필 105g,2022-05-11,D,0.0
X101,(주)대웅,X101,(주)대웅,5141754,졸음번쩍껌 트윈리필 105g,2022-05-11,N,80.0
X101,(주)대웅,X101,(주)대웅,5141754,졸음번쩍껌 트윈리필 105g,2022-05-12,D,720.0
X101,(주)대웅,X101,(주)대웅,5141754,졸음번쩍껌 트윈리필 105g,2022-05-12,N,200.0
X101,(주)대웅,X101,(주)대웅,5142490,졸음번쩍껌 울트라파워96g,2022-05-05,D,0.0
X101,(주)대웅,X101,(주)대웅,5142490,졸음번쩍껌 울트라파워96g,2022-05-05,N,500.0
X101,(주)대웅,X101,(주)대웅,5142490,졸음번쩍껌 울트라파워96g,2022-05-11,D,0.0
X101,(주)대웅,X101,(주)대웅,5142490,졸음번쩍껌 울트라파워96g,2022-05-11,N,500.0
X101,(주)대웅,X101,(주)대웅,5142699,자일)오리지날 세트(H) 348g,2022-05-05,D,0.0
X101,(주)대웅,X101,(주)대웅,5142699,자일)오리지날 세트(H) 348g,2022-05-05,N,16.67
X101,(주)대웅,X101,(주)대웅,5142699,자일)오리지날 세트(H) 348g,2022-05-06,D,283.33
